,D_DATE,Ticker,Cena / Wartość księgowa,Cena / Wartość księgowa Grahama,Cena / Przychody ze sprzedaży,Cena / Zysk,Cena / Zysk operacyjny,EV / Przychody ze sprzedaży,EV / EBIT,EV / EBITDA,ROE,ROA,Marża zysku operacyjnego,Marża zysku netto,Marża zysku ze sprzedaży,Marża zysku brutto,Marża zysku brutto ze sprzedaży,Rentowność operacyjna aktywów,Udział zysku netto w przepływach operacyjnych,Wskaźnik źródeł finansowania inwestycji,Zadłużenie ogólne,Zadłużenie kapitału własnego,Zastosowanie kapitału obcego,Wskaźnik ogólnej sytuacji finansowej,I stopień pokrycia,Płynność gotówkowa,Płynność szybka,Płynność bieżąca,Pokrycie zobowiązań należnościami
166,2008-08-04,IPO,-29.28,,-27.24,-14.94,-14.11,-29.85,-17.42,-7.71,-26.34,-36.55,-8.85,-10.79,8.59,-6.2,-3.95,-20.3,-2102.61,0.65,5.89,10.8,2.24,3.53,7.78,-7.06,-3.77,-2.47,16.75
167,2008-11-04,IPO,-22.38,,-33.42,-13.78,-16.89,-29.63,-9.11,-22.56,1.54,-11.51,-37.99,-34.42,-25.07,-27.57,-0.02,13.06,200.28,2.59,5.8,11.72,-0.38,2.32,-1.13,-19.88,-9.28,-5.3,-25.0
168,2009-02-14,IPO,-31.41,,-21.04,-13.15,-28.19,2.9,-23.47,-21.59,-60.08,-67.11,-10.59,-79.7,16.14,-85.44,-6.64,-27.0,285.67,0.56,12.6,33.15,0.87,-10.23,-10.06,20.69,-4.9,-8.97,-14.11
169,2009-05-14,IPO,-29.94,,-38.51,-19.85,-7.78,-40.01,-33.98,5.72,-65.27,-72.09,-53.4,-54.88,-64.15,-30.12,-2.29,-54.39,-49.12,2.71,1.57,0.63,6.04,1.83,-1.78,-47.42,-8.37,-10.12,-22.77
170,2009-08-31,IPO,44.09,,10.22,35.95,33.67,19.75,42.48,-43.09,35.63,33.33,1.08,-24.32,-4.78,-115.52,2.98,-22.4,-165.69,0.34,-2.16,-4.98,1.86,0.0,0.0,13.91,-10.76,-10.79,-3.51
171,2009-11-05,IPO,13.22,,24.16,64.42,51.42,12.8,30.99,43.07,-37.29,-53.12,-63.1,-28.57,-9.05,-133.33,1.49,-69.11,-306.08,-45.02,-3.95,-5.47,3.62,-0.04,3.2,72.17,25.43,24.37,19.44
172,2010-05-13,IPO,20.82,,5.61,22.47,18.38,21.73,42.38,-6.18,261.38,3175.0,6.93,2400.0,96.97,33.33,0.7,-18.28,-3.5,7.68,-2.33,3.2,5.55,12.44,-25.02,-45.52,-30.97,-2.45,11.52
173,2010-08-31,IPO,-4.39,,0.19,-14.28,7.77,-5.7,66.94,30.31,-42.83,3.82,1.85,0.57,16.41,-1.95,-3.74,99.58,30.84,-9.17,8.13,5.79,12.23,-2.07,0.0,-1.01,0.0,-10.32,-34.47
174,2010-11-09,IPO,19.27,,15.52,13.88,-7.83,43.36,8.66,-6.78,16.01,91.18,35.0,26.7,58.59,22.71,-2.14,30.02,58.47,23.22,-3.41,1.06,-12.7,0.87,3.19,10.12,16.6,12.4,21.11
175,2011-05-12,IPO,32.95,,14.56,,9.94,-3.98,2.41,10.88,-17.33,-17.89,-9.43,-25.57,-6.15,-26.49,1.4,-15.7,32.43,-1.29,0.6,-5.27,-0.38,1.16,-7.8,-52.81,-21.62,-9.47,-27.58
176,2011-08-31,IPO,-22.68,,-12.03,,-30.43,-2.48,-18.38,-14.74,24.77,10.76,-4.72,18.71,0.98,1.94,5.14,31.46,-20.3,-9.23,-1.62,-3.72,2.09,5.99,17.2,36.24,-7.07,-8.08,14.65
177,2011-11-09,IPO,-24.25,,-38.23,,,-31.73,-37.32,-39.14,-31.69,-23.67,11.34,-49.61,-0.19,-42.86,7.27,-7.49,-28.71,-36.61,4.68,7.77,-2.72,0.44,-0.83,-48.52,11.56,6.55,-0.29
178,2012-05-15,IPO,45.04,,14.84,,,8.55,34.37,41.35,17.97,9.67,-27.06,27.78,-28.04,21.49,0.02,-16.24,-38.0,-11.78,-8.01,-19.88,4.2,6.14,-1.52,-2.74,-3.76,-4.1,-17.36
179,2012-08-31,IPO,-14.99,,-10.53,,,-9.3,11.73,36.25,-21.57,-8.14,-18.01,-9.66,-4.53,-13.84,-4.87,-9.36,-8.35,23.0,-0.79,-1.5,1.25,-1.31,-6.57,5.98,-5.83,-6.88,-31.64
180,2012-11-14,IPO,-10.23,,-12.91,,,-6.8,-22.95,12.44,-8.54,4.73,-2.34,59.63,5.49,29.88,-2.63,-3.79,16.92,20.7,-6.78,-5.07,-1.12,-4.79,2.69,-6.24,0.33,2.62,36.31
181,2013-05-14,IPO,11.75,,23.86,,49.38,23.03,16.27,16.99,23.2,53.09,8.73,-6.43,8.3,-22.4,-3.35,14.74,-8.34,208.18,-7.64,-21.43,-5.51,3.26,1.89,-57.1,-11.84,-6.05,-6.54
182,2013-08-30,IPO,13.71,,3.5,,,3.95,-16.41,3.36,14.45,9.14,2.11,58.24,1.28,64.72,-2.31,3.25,38.53,-32.17,0.32,-3.4,5.17,3.91,-7.78,9.32,-5.66,-2.27,-11.16
183,2013-11-14,IPO,3.6,,16.94,,,1.32,12.48,14.78,29.22,43.1,-1.45,13.89,2.84,43.89,0.68,-1.84,-7.25,-18.8,7.16,12.04,-0.02,-2.78,-0.54,47.2,-6.49,1.12,-1.21
184,2014-05-12,IPO,-7.62,,-7.58,,,3.93,-10.63,-7.75,-3.33,0.0,-7.19,-5.47,-12.06,-9.34,-5.47,0.63,-26.44,15.51,5.76,6.33,-0.06,-0.87,0.99,-53.75,-22.25,-1.71,-1.1
185,2014-08-29,IPO,-4.62,,6.15,,,3.5,-7.0,-16.83,8.59,2.34,38.92,34.75,40.91,31.62,0.89,-7.28,25.94,-0.99,2.55,1.57,0.16,0.87,5.94,12.93,-4.3,-5.54,-13.22
186,2014-11-14,IPO,2.5,,-2.52,,,-16.96,2.14,22.55,-4.08,2.28,-0.31,-17.4,-5.54,-9.43,-0.06,37.33,5.57,3.81,4.71,11.64,2.86,3.79,-11.08,15.55,-3.35,-0.62,-33.46
187,2015-05-12,IPO,24.06,,2.41,,,7.6,54.3,26.6,-11.44,-33.8,-12.73,-6.04,-5.44,-4.09,0.11,-23.0,-31.91,24.95,8.27,31.69,-1.08,2.07,-1.76,-43.62,-12.9,-8.68,-14.28
188,2015-08-27,IPO,-4.44,,1.06,,,-13.12,-11.45,-3.84,14.26,32.76,-3.79,-7.46,-4.07,-7.0,9.33,9.13,24.45,-17.52,-2.57,-11.56,2.21,-2.3,-4.66,51.68,15.6,5.03,10.34
189,2015-11-10,IPO,-4.01,,22.7,,33.07,58.79,39.43,6.38,-6.69,-18.73,-21.16,-24.03,,-20.94,3.71,-10.21,-48.39,10.36,1.47,-2.12,-0.79,0.74,6.78,-38.11,4.86,-3.87,3.6
190,2016-05-10,IPO,5.6,,-9.45,,,-8.16,-2.88,-7.34,-1.53,-10.28,3.78,11.75,-29.66,4.37,8.04,5.3,72.19,-3.67,9.95,15.26,5.4,-2.62,-10.59,-28.07,5.54,4.01,36.02
191,2016-08-30,IPO,29.42,,8.98,,,14.79,27.14,18.07,0.0,-12.37,2.97,-0.47,9.33,3.51,2.48,-2.49,-18.52,-4.61,0.77,-3.65,-1.8,2.18,1.79,24.94,-10.99,-6.99,-25.3
192,2016-10-26,IPO,-8.53,,1.25,,,13.58,5.26,4.48,-27.01,2.15,21.63,1.74,8.36,13.95,-1.18,4.31,-49.39,-24.6,0.12,12.87,2.81,-2.96,0.68,19.92,1.72,1.55,-17.73
193,2017-05-05,IPO,-10.97,,6.11,,,7.38,28.46,15.71,-12.05,-36.92,-16.13,-0.68,3.62,-24.95,-0.41,-30.36,-3.55,8.3,-0.61,-2.36,5.97,-4.09,-0.82,-62.25,-0.81,-6.17,4.5
194,2017-08-30,IPO,43.09,,60.7,,,18.05,1.0,4.43,-30.99,17.71,29.67,11.38,8.73,15.53,3.73,7.86,61.35,26.09,-1.2,-5.65,-1.77,7.17,0.94,31.34,-1.34,2.06,-13.64
195,2017-11-13,IPO,-4.67,,-18.5,,,3.28,-9.09,-12.71,38.42,40.0,25.0,22.29,22.25,4.95,0.38,2.14,11.14,12.15,11.08,31.9,-2.73,-3.11,2.19,7.21,-14.4,-2.77,7.83
196,2018-04-20,IPO,16.43,,21.2,,,14.81,1.32,21.81,37.41,34.67,3.79,18.69,-22.32,13.43,18.3,9.69,-1.24,14.51,4.37,9.23,7.3,0.71,1.56,-45.34,-18.97,-0.62,-8.48
197,2018-08-31,IPO,-19.29,,-27.02,,,-32.15,-26.95,-29.93,16.59,5.63,16.78,12.27,24.47,7.57,1.04,26.22,-33.02,7.94,-1.92,-0.44,-3.6,5.55,-5.57,44.43,4.6,-8.07,-12.29
198,2018-10-26,IPO,-18.01,,-24.81,,,-19.38,-23.03,5.67,-19.02,-15.45,-2.84,-7.47,-4.58,-22.32,-1.76,-6.89,54.46,-26.12,14.63,30.93,7.69,-1.3,1.17,-36.0,-18.98,-6.59,-20.45
199,2019-02-27,IPO,2.03,,-21.53,,,-13.77,0.15,0.15,-49.27,-60.36,-15.81,-45.47,7.6,-28.74,-7.84,-29.94,-13.39,37.57,-16.38,-31.63,0.17,1.24,-7.69,30.33,21.15,12.3,12.64
200,2019-08-01,IPO,45.82,,27.38,,,83.13,81.63,37.53,13.93,52.6,-7.13,3.97,-15.43,18.78,6.67,7.92,4.62,0.27,34.57,92.11,49.13,-11.3,-40.75,-58.22,-29.88,-25.57,-11.97
201,2019-12-12,IPO,-11.0,,-4.1,,,2.11,-2.89,-26.36,24.56,-10.21,-16.67,6.94,-17.58,-17.91,-1.12,-17.13,-34.64,-7.59,0.09,-0.81,-0.34,-2.15,-10.24,13.22,8.92,-2.19,0.9
202,2020-02-20,IPO,-33.09,,-38.38,,,-15.2,-16.2,7.78,-17.15,-12.32,0.45,-3.9,5.6,-14.73,-0.28,0.92,-14.71,22.59,1.16,9.49,1.4,0.13,-3.01,14.45,-7.76,1.78,-16.66
203,2020-09-30,IPO,-37.86,,-39.86,,,-6.43,3.0,-27.81,-47.01,-43.75,-11.49,-35.37,-10.9,-11.46,6.19,-12.77,-7.77,17.28,3.75,7.28,-2.21,-1.26,2.72,-48.24,-15.53,-4.06,-7.17
204,2020-12-30,IPO,21.3,,32.15,,,-3.12,-26.2,29.81,-83.58,-76.44,-15.87,-91.98,-1.49,-65.83,-0.08,-35.08,-76.31,-19.25,-2.11,-2.79,-3.22,-0.76,4.54,139.88,40.15,8.76,25.61
205,2021-02-26,IPO,-11.5,,0.64,,,-8.94,13.85,1.17,317.17,166.04,15.43,947.06,34.55,125.26,-1.57,40.46,171.57,9.26,-3.6,-12.61,-3.89,1.4,-2.12,-0.13,-7.75,-5.67,3.41
206,2021-08-23,IPO,30.48,,48.5,,,35.76,36.28,16.07,-0.3,48.23,32.05,317.5,39.61,110.67,3.5,29.54,201.62,5.16,-5.41,-16.06,-2.36,8.48,1.78,-38.04,-12.81,-1.1,14.75
207,2021-12-22,IPO,25.33,,34.5,,,-3.3,33.63,23.05,53.26,54.68,48.74,47.9,0.4,23.07,2.48,32.97,-61.1,-29.07,-0.99,0.81,-1.7,-7.26,4.35,97.06,23.5,13.57,4.62
208,2022-02-22,IPO,-12.5,,10.88,,,1.79,32.56,-21.7,25.89,33.37,11.23,-0.4,3.95,1.73,3.58,3.19,337.39,169.98,-0.34,3.07,-2.99,1.89,10.62,-19.5,-2.49,3.42,-13.29
209,2022-12-21,IPO,-15.45,,-21.06,,,-19.04,-19.29,-17.43,74.31,-0.78,-2.51,-7.87,5.17,2.48,-0.06,14.85,22.03,367.36,4.17,-7.99,-0.78,1.9,-5.25,-6.97,-17.76,-1.73,-9.93
210,2023-02-22,IPO,-8.28,,-12.03,,,-1.3,-30.09,7.12,-30.92,-21.01,-18.68,-22.01,-14.95,-25.86,-0.79,-3.93,-20.28,-21.25,-3.13,-5.42,-2.66,-1.02,7.37,35.67,-11.51,-3.85,6.25
211,2023-08-30,IPO,,,14.22,,,10.47,3.64,15.92,19.28,13.83,0.95,-1.8,2.34,34.2,0.1,1.72,207.36,9.57,-8.68,-19.82,-5.06,5.58,10.57,-10.65,-12.48,6.57,13.88
212,2023-12-20,IPO,,,-23.4,,,-5.76,-13.47,-7.9,-22.48,6.57,-11.59,-2.74,-12.11,0.76,-11.11,-4.37,-13.6,-17.14,-1.52,-3.77,-2.74,1.81,6.64,10.19,-5.06,2.55,3.09
