,D_DATE,Ticker,Cena / Wartość księgowa,Cena / Wartość księgowa Grahama,Cena / Przychody ze sprzedaży,Cena / Zysk,Cena / Zysk operacyjny,EV / Przychody ze sprzedaży,EV / EBIT,EV / EBITDA,ROE,ROA,Marża zysku operacyjnego,Marża zysku netto,Marża zysku ze sprzedaży,Marża zysku brutto,Marża zysku brutto ze sprzedaży,Rentowność operacyjna aktywów,Udział zysku netto w przepływach operacyjnych,Wskaźnik źródeł finansowania inwestycji,Zadłużenie ogólne,Zadłużenie kapitału własnego,Zastosowanie kapitału obcego,Wskaźnik ogólnej sytuacji finansowej,I stopień pokrycia,Płynność gotówkowa,Płynność szybka,Płynność bieżąca,Pokrycie zobowiązań należnościami
47,2018-05-14,CCC,34.72,,38.34,-16.53,-1.2,6.33,3.82,-19.01,14.6,95.07,65.38,68.62,4.99,65.67,5.36,13.41,44.41,40.82,-1.5,-6.27,-7.13,2.12,17.76,75.22,-1.94,9.81,5.42
48,2018-08-23,CCC,-24.01,,-37.18,-47.2,-49.54,-38.88,-24.91,-45.66,93.61,75.05,48.94,69.97,20.18,54.25,2.62,32.71,-40.05,20.55,-2.22,-1.09,-8.86,0.58,10.17,92.67,3.97,-1.09,7.08
49,2018-11-08,CCC,-34.64,,-42.04,-46.52,-39.51,-52.29,-36.43,-34.21,13.27,5.71,15.76,28.61,-6.19,14.16,0.44,20.98,-16.68,-20.59,0.91,-1.82,0.9,2.45,9.07,15.01,-1.59,-4.98,-21.01
50,2019-05-15,CCC,-1.54,,-45.15,22.09,-25.05,-13.62,2.27,1.99,-45.43,-45.98,-11.3,-41.1,8.08,-29.28,-2.42,-11.14,-6.26,10.01,26.5,71.22,55.08,-6.45,-47.75,-49.67,-28.01,-28.22,-30.81
51,2019-09-03,CCC,8.58,,-27.92,,21.29,30.0,35.96,7.19,-41.7,-54.08,-36.7,-43.9,-28.44,-46.02,-4.51,-41.66,-8.53,-5.81,29.1,70.59,60.34,-13.28,-50.33,-60.54,-25.04,-23.63,-20.41
52,2019-10-30,CCC,-11.39,,-40.94,,-9.77,36.74,48.05,9.33,-40.36,-52.38,-34.55,-41.73,-20.8,-40.75,-3.07,-36.76,-49.49,56.28,13.93,42.65,50.98,-12.02,-52.38,-29.43,-14.66,-16.78,-16.61
53,2020-04-24,CCC,-60.25,,-61.45,,,-27.98,-36.32,-60.49,-33.59,-52.13,-22.1,-26.39,-26.37,-35.35,-2.46,-18.5,-56.76,-11.26,-2.15,-4.88,-1.85,-2.36,-3.89,6.94,1.97,7.44,-0.42
54,2020-09-30,CCC,-45.83,,-46.88,,,-31.67,-51.6,-30.35,-91.25,-87.44,-21.35,-94.48,-12.0,-73.09,-1.44,-36.16,-84.33,-22.46,-4.3,-6.78,-4.69,-0.97,11.93,126.57,31.19,19.46,23.97
55,2020-10-27,CCC,-28.36,,-13.25,,,-26.63,-34.26,-34.63,-55.92,-61.89,-9.62,-39.86,12.12,-28.9,-2.71,-11.15,-50.09,-30.89,-8.79,-25.6,-9.66,0.29,12.95,97.7,31.21,10.71,53.82
56,2021-05-31,CCC,119.14,,149.43,,,80.75,-34.43,123.26,9.29,30.44,-38.1,18.16,50.45,34.89,-10.36,-4.97,15.61,-42.93,-6.46,-16.07,-6.56,14.77,4.06,39.34,25.8,10.14,50.45
57,2021-10-13,CCC,126.44,,153.87,,,80.41,18.72,111.63,920.2,756.6,9.43,2079.41,53.33,385.79,-8.06,94.65,89.87,-49.87,-5.39,-12.97,-5.09,7.25,3.88,14.47,10.85,15.01,25.32
58,2021-11-24,CCC,123.88,,179.71,,,101.68,38.23,63.79,207.87,329.43,5.45,107.3,18.47,119.39,-3.25,43.0,205.8,23.88,-2.19,2.65,-4.2,7.77,17.4,-7.74,17.17,26.09,5.07
59,2022-05-25,CCC,7.08,,12.4,,,-21.37,40.68,-35.18,94.01,118.23,186.8,133.33,34.42,88.13,10.52,42.25,83.2,-55.87,4.21,14.53,-3.45,-8.35,17.59,24.85,4.07,7.96,-14.98
60,2022-10-25,CCC,-27.77,,-34.03,,,-34.17,-15.03,-56.51,120.64,39.98,87.99,45.34,40.81,56.66,7.78,22.87,474.63,190.78,9.64,4.53,-2.54,0.71,6.78,-41.06,-30.7,-6.59,-26.81
61,2022-12-01,CCC,-24.28,,-47.67,,,-36.17,-55.19,-40.5,21.08,-17.09,37.44,13.82,15.21,14.16,3.24,14.39,4.74,-15.18,6.57,-4.08,-2.21,-2.16,3.63,-0.66,-37.11,-13.15,-10.31
62,2023-06-14,CCC,-26.53,,6.9,,,-15.96,-17.43,5.73,42.98,-21.62,-21.12,-43.88,-12.84,-15.73,-13.11,19.01,-12.86,404.41,-9.63,-37.04,-10.17,4.4,15.34,9.91,-15.91,3.2,3.0
63,2023-10-11,CCC,32.85,,3.73,,,-2.17,-11.48,17.93,-36.41,-15.81,,-40.76,-27.16,-17.15,-22.71,,-38.3,-10.57,-14.56,-34.15,-11.95,4.3,29.81,30.18,-2.91,7.71,17.89
64,2023-11-29,CCC,24.77,,13.1,,,2.27,122.59,9.02,-21.79,-27.29,-16.82,-34.05,-31.35,-30.78,-24.1,-19.25,-4.69,3.61,-12.44,-15.52,-12.09,8.43,24.49,2.71,24.91,10.27,24.83
65,2024-06-12,CCC,39.57,,-18.95,,,-1.58,61.92,-17.17,-33.53,6.97,-24.12,-7.62,-25.66,-33.05,-4.56,-30.26,-37.46,-14.87,-4.4,-10.2,-5.92,2.43,10.45,-35.25,-1.42,0.68,4.3
66,2015-05-15,CDL,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,2015-08-14,CDL,,,,,,,,,-6.03,-17.7,-22.44,-24.53,-23.5,-18.42,,19.09,-17.97,-8.67,-5.61,-7.22,3.94,0.21,-11.63,58.49,0.67,6.4,-12.27
68,2015-11-13,CDL,,,,,,,,,-8.58,-34.61,-38.67,-30.58,-33.25,-28.78,,-22.14,-59.9,-2.92,-8.53,-18.66,0.25,-2.74,6.11,-15.12,9.22,2.92,36.58
69,2016-05-13,CDL,-14.62,-6.5,25.73,-11.84,10.02,28.69,-24.82,-1.59,44.25,74.47,-29.83,-18.12,-46.83,-24.85,,30.73,113.87,-17.11,-6.3,-26.28,-0.81,-2.73,-5.04,-7.34,19.69,5.4,49.01
70,2016-08-12,CDL,15.64,-10.89,35.59,12.98,25.94,70.03,7.95,20.84,26.24,15.16,-24.9,-11.94,-39.4,-16.36,,16.81,40.03,-4.13,-3.09,-19.69,-4.71,1.73,1.39,-23.67,-7.84,-6.66,0.88
71,2016-11-14,CDL,10.19,-23.4,11.9,20.81,-18.89,21.62,-18.51,18.67,-1.26,44.76,15.86,17.92,-20.33,20.55,,35.7,37.32,-34.5,-4.38,-7.38,-1.25,-2.0,-4.4,47.91,-10.6,-1.39,-19.89
72,2017-05-15,CDL,13.67,29.92,-2.18,17.19,9.45,24.34,35.94,21.65,-20.68,-32.73,-1.75,-8.95,49.63,-0.94,,-23.15,-53.77,-32.13,3.28,15.67,1.39,-3.72,5.13,-22.4,-3.31,-3.79,-31.06
73,2017-08-11,CDL,25.68,13.29,44.23,17.85,14.96,27.88,7.98,7.59,-45.26,-9.64,23.72,1.89,48.81,10.56,,-15.0,-8.45,-10.28,1.26,13.26,1.43,0.98,4.25,-18.42,7.17,5.57,-20.31
74,2017-11-15,CDL,30.99,-4.05,16.1,-4.72,10.84,16.28,-6.73,-10.11,3.82,23.84,27.16,22.48,67.87,1.83,,-16.76,101.07,33.45,12.35,32.36,-4.04,0.83,5.82,-27.07,-9.82,1.07,4.46
75,2018-05-15,CDL,34.72,-37.1,38.34,-16.53,-1.2,6.33,3.82,-19.01,14.6,95.07,65.38,68.62,4.99,65.67,,13.41,44.41,40.82,-1.5,-6.27,-7.13,2.12,17.76,75.22,-1.94,9.81,5.42
76,2018-08-13,CDL,-24.01,-37.85,-37.18,-47.2,-49.54,-38.88,-24.91,-45.66,93.61,75.05,48.94,69.97,20.18,54.25,,32.71,-40.05,20.55,-2.22,-1.09,-8.86,0.58,10.17,92.67,3.97,-1.09,7.08
77,2018-11-15,CDL,-34.64,-22.71,-42.04,-46.52,-39.51,-52.29,-36.43,-34.21,13.27,5.71,15.76,28.61,-6.19,14.16,,20.98,-16.68,-20.59,0.91,-1.82,0.9,2.45,9.07,15.01,-1.59,-4.98,-21.01
78,2019-05-30,CDL,-1.54,,-45.15,22.09,-25.05,-13.62,2.27,1.99,-45.43,-45.98,-11.3,-41.1,8.08,-29.28,,-11.14,-6.26,10.01,26.5,71.22,55.08,-6.45,-47.75,-49.67,-28.01,-28.22,-30.81
79,2019-08-30,CDL,8.58,,-27.92,16.95,21.29,30.0,35.96,7.19,-41.7,-54.08,-36.7,-43.9,-28.44,-46.02,,-41.66,-8.53,-5.81,29.1,70.59,60.34,-13.28,-50.33,-60.54,-25.04,-23.63,-20.41
80,2019-11-29,CDL,-11.39,,-40.94,34.89,-9.77,36.74,48.05,9.33,-40.36,-52.38,-34.55,-41.73,-20.8,-40.75,,-36.76,-49.49,56.28,13.93,42.65,50.98,-12.02,-52.38,-29.43,-14.66,-16.78,-16.61
81,2020-07-27,CDL,-60.25,,-61.45,,-47.36,-27.98,-36.32,-60.49,-33.59,-52.13,-22.1,-26.39,-26.37,-35.35,,-18.5,-56.76,-11.26,-2.15,-4.88,-1.85,-2.36,-3.89,6.94,1.97,7.44,-0.42
82,2020-08-28,CDL,-45.83,,-46.88,,-22.29,-31.67,-51.6,-30.35,-91.25,-87.44,-21.35,-94.48,-12.0,-73.09,,-36.16,-84.33,-22.46,-4.3,-6.78,-4.69,-0.97,11.93,126.57,31.19,19.46,23.97
83,2020-11-27,CDL,-28.36,,-13.25,,5.11,-26.63,-34.26,-34.63,-55.92,-61.89,-9.62,-39.86,12.12,-28.9,,-11.15,-50.09,-30.89,-8.79,-25.6,-9.66,0.29,12.95,97.7,31.21,10.71,53.82
84,2021-05-31,CDL,119.14,,149.43,,190.23,80.75,-34.43,123.26,9.29,30.44,-38.1,18.16,50.45,34.89,,-4.97,15.61,-42.93,-6.46,-16.07,-6.56,14.77,4.06,39.34,25.8,10.14,50.45
85,2021-08-27,CDL,126.44,,153.87,,111.52,80.41,18.72,111.63,920.2,756.6,9.43,2079.41,53.33,385.79,,94.65,89.87,-49.87,-5.39,-12.97,-5.09,7.25,3.88,14.47,10.85,15.01,25.32
86,2021-11-19,CDL,123.88,,179.71,,91.8,101.68,38.23,63.79,207.87,329.43,5.45,107.3,18.47,119.39,,43.0,205.8,23.88,-2.19,2.65,-4.2,7.77,17.4,-7.74,17.17,26.09,5.07
87,2022-05-20,CDL,7.08,,12.4,,-53.91,-21.37,40.68,-35.18,94.01,118.23,186.8,133.33,34.42,88.13,,42.25,83.2,-55.87,4.21,14.53,-3.45,-8.35,17.59,24.85,4.07,7.96,-14.98
88,2022-08-26,CDL,-27.77,,-34.03,,-70.42,-34.17,-15.03,-56.51,120.64,39.98,87.99,45.34,40.81,56.66,,22.87,474.63,190.78,9.64,4.53,-2.54,0.71,6.78,-41.06,-30.7,-6.59,-26.81
89,2022-11-18,CDL,-24.28,,-47.67,-50.82,-69.66,-36.17,-55.19,-40.5,21.08,-17.09,37.44,13.82,15.21,14.16,,14.39,4.74,-15.18,6.57,-4.08,-2.21,-2.16,3.63,-0.66,-37.11,-13.15,-10.31
90,2023-05-30,CDL,-26.53,,6.9,-7.22,-4.89,-15.96,-17.43,5.73,42.98,-21.62,-21.12,-43.88,-12.84,-15.73,,19.01,-12.86,404.41,-9.63,-37.04,-10.17,4.4,15.34,9.91,-15.91,3.2,3.0
91,2023-10-02,CDL,32.85,,3.73,,,-2.17,-11.48,17.93,-36.41,-15.81,-28.47,-40.76,-27.16,-17.15,,-0.91,-38.3,,-14.56,-34.15,-11.95,4.3,29.81,30.18,-2.91,7.71,17.89
92,2023-11-17,CDL,24.77,,13.1,,,2.27,122.59,9.02,-21.79,-27.29,-16.82,-34.05,-31.35,-30.78,,-19.25,-4.69,3.61,-12.44,-15.52,-12.09,8.43,24.49,2.71,24.91,10.27,24.83
93,2024-05-17,CDL,39.57,,-18.95,,35.9,-1.58,61.92,-17.17,-33.53,6.97,-24.12,-7.62,-25.66,-33.05,,-30.26,-37.46,-14.87,-4.4,-10.2,-5.92,2.43,10.45,-35.25,-1.42,0.68,4.3
94,2015-11-16,EAH,10.75,-29.34,27.86,-5.39,85.65,32.4,48.78,2.56,-8.58,-34.61,-38.67,-30.58,-33.25,-28.78,,-22.14,-59.9,-2.92,-8.53,-18.66,0.25,-2.74,6.11,-15.12,9.22,2.92,36.58
95,2016-05-16,EAH,-14.62,-6.5,25.73,,,28.69,-24.82,-1.59,44.25,74.47,-29.83,-18.12,-46.83,-24.85,13.65,30.73,113.87,-17.11,-6.3,-26.28,-0.81,-2.73,-5.04,-7.34,19.69,5.4,49.01
96,2016-09-29,EAH,15.64,-10.89,35.59,,,70.03,7.95,20.84,26.24,15.16,-24.9,-11.94,-39.4,-16.36,6.53,16.81,40.03,-4.13,-3.09,-19.69,-4.71,1.73,1.39,-23.67,-7.84,-6.66,0.88
97,2016-11-23,EAH,10.19,-23.4,11.9,,,21.62,-18.51,18.67,-1.26,44.76,15.86,17.92,-20.33,20.55,1.51,35.7,37.32,-34.5,-4.38,-7.38,-1.25,-2.0,-4.4,47.91,-10.6,-1.39,-19.89
98,2017-05-30,EAH,13.67,29.92,-2.18,,,24.34,35.94,21.65,-20.68,-32.73,-1.75,-8.95,49.63,-0.94,-3.94,-23.15,-53.77,-32.13,3.28,15.67,1.39,-3.72,5.13,-22.4,-3.31,-3.79,-31.06
99,2017-09-27,EAH,25.68,13.29,44.23,,,27.88,7.98,7.59,-45.26,-9.64,23.72,1.89,48.81,10.56,-2.77,-15.0,-8.45,-10.28,1.26,13.26,1.43,0.98,4.25,-18.42,7.17,5.57,-20.31
100,2017-11-29,EAH,30.99,-4.05,16.1,,,16.28,-6.73,-10.11,3.82,23.84,27.16,22.48,67.87,1.83,-1.24,-16.76,101.07,33.45,12.35,32.36,-4.04,0.83,5.82,-27.07,-9.82,1.07,4.46
101,2018-05-24,EAH,34.72,-37.1,38.34,,,6.33,3.82,-19.01,14.6,95.07,65.38,68.62,4.99,65.67,5.36,13.41,44.41,40.82,-1.5,-6.27,-7.13,2.12,17.76,75.22,-1.94,9.81,5.42
102,2018-09-11,EAH,-24.01,-37.85,-37.18,,-49.54,-38.88,-24.91,-45.66,93.61,75.05,48.94,69.97,20.18,54.25,2.62,32.71,-40.05,20.55,-2.22,-1.09,-8.86,0.58,10.17,92.67,3.97,-1.09,7.08
103,2018-11-27,EAH,-34.64,-22.71,-42.04,-46.52,-39.51,-52.29,-36.43,-34.21,13.27,5.71,15.76,28.61,-6.19,14.16,0.44,20.98,-16.68,-20.59,0.91,-1.82,0.9,2.45,9.07,15.01,-1.59,-4.98,-21.01
104,2019-05-30,EAH,-1.54,,-45.15,22.09,-25.05,-13.62,2.27,1.99,-45.43,-45.98,-11.3,-41.1,8.08,-29.28,-2.42,-11.14,-6.26,10.01,26.5,71.22,55.08,-6.45,-47.75,-49.67,-28.01,-28.22,-30.81
105,2019-09-25,EAH,8.58,,-27.92,16.95,21.29,30.0,35.96,7.19,-41.7,-54.08,-36.7,-43.9,-28.44,-46.02,-4.51,-41.66,-8.53,-5.81,29.1,70.59,60.34,-13.28,-50.33,-60.54,-25.04,-23.63,-20.41
106,2019-11-20,EAH,-11.39,,-40.94,34.89,-9.77,36.74,48.05,9.33,-40.36,-52.38,-34.55,-41.73,-20.8,-40.75,-3.07,-36.76,-49.49,56.28,13.93,42.65,50.98,-12.02,-52.38,-29.43,-14.66,-16.78,-16.61
107,2020-07-29,EAH,-60.25,,-61.45,-48.27,-47.36,-27.98,-36.32,-60.49,-33.59,-52.13,-22.1,-26.39,-26.37,-35.35,-2.46,-18.5,-56.76,-11.26,-2.15,-4.88,-1.85,-2.36,-3.89,6.94,1.97,7.44,-0.42
108,2020-09-23,EAH,-45.83,,-46.88,22.66,-22.29,-31.67,-51.6,-30.35,-91.25,-87.44,-21.35,-94.48,-12.0,-73.09,-1.44,-36.16,-84.33,-22.46,-4.3,-6.78,-4.69,-0.97,11.93,126.57,31.19,19.46,23.97
