,Ticker,Data,Przychody ze sprzedaży,Techniczny koszt wytworzenia produkcji sprzedanej,Koszty sprzedaży,Koszty ogólnego zarządu,Zysk ze sprzedaży,Pozostałe przychody operacyjne,Pozostałe koszty operacyjne,Zysk operacyjny (EBIT),Przychody finansowe,Koszty finansowe,Pozostałe przychody (koszty),Zysk z działalności gospodarczej,Wynik zdarzeń nadzwyczajnych,Zysk przed opodatkowaniem,Zysk (strata) netto z działalności zaniechanej,Zysk netto,Zysk netto akcjonariuszy jednostki dominującej,Aktywa trwałe,Wartości niematerialne i prawne,Rzeczowe składniki majątku trwałego,Należności długoterminowe,Inwestycje długoterminowe,Pozostałe aktywa trwałe,Aktywa obrotowe,Zapasy,Należności krótkoterminowe,Inwestycje krótkoterminowe,Środki pieniężne i inne aktywa pieniężne,Pozostałe aktywa obrotowe,Aktywa trwałe przeznaczone do sprzedaży,Aktywa razem,Kapitał własny akcjonariuszy jednostki dominującej,Kapitał (fundusz) podstawowy,Udziały (akcje) własne,Kapitał (fundusz) zapasowy,Udziały niekontrolujące,Zobowiązania długoterminowe,Z tytułu dostaw i usług,Kredyty i pożyczki,Z tytułu emisji dłużnych papierów wartościowych,Zobowiązania z tytułu leasingu finansowego,Inne zobowiązania długoterminowe,Zobowiązania krótkoterminowe,Inne zobowiązania krótkoterminowe,Rozliczenia międzyokresowe,Pasywa razem,Przepływy pieniężne z działalności operacyjnej,Amortyzacja,Przepływy pieniężne z działalności inwestycyjnej,CAPEX (niematerialne i rzeczowe),Przepływy pieniężne z działalności finansowej,Emisja akcji,Dywidenda,Przepływy pieniężne razem
455,CCC,2007-10-31,76283.0,44596.0,15622.0,3299.0,12766.0,229.0,1004.0,11991.0,152.0,408.0,0.0,11735.0,0.0,11735.0,0.0,8514.0,8514.0,54524.0,312.0,53937.0,0.0,0.0,275.0,137557.0,93877.0,36539.0,5412.0,5046.0,1729.0,0.0,192081.0,151574.0,3840.0,0.0,57881.0,0.0,2466.0,21065.0,8561.0,0.0,0.0,2210.0,38041.0,8415.0,0.0,192081.0,194.0,1028.0,-1824.0,3024.0,61.0,0.0,0.0,-1569.0
456,CCC,2008-11-07,99161.0,53670.0,24265.0,4073.0,17153.0,2666.0,1054.0,18765.0,118.0,47.0,0.0,18836.0,0.0,18836.0,0.0,16909.0,16909.0,58936.0,280.0,58271.0,0.0,0.0,385.0,145555.0,86506.0,26090.0,32931.0,32931.0,28.0,0.0,204491.0,168704.0,3840.0,0.0,74586.0,0.0,783.0,22729.0,0.0,0.0,114.0,783.0,35004.0,12161.0,0.0,204491.0,48478.0,1128.0,-11428.0,11593.0,-9170.0,0.0,0.0,27880.0
457,CCC,2009-11-16,68093.0,39895.0,19557.0,3750.0,4891.0,447.0,371.0,4967.0,140.0,308.0,0.0,4799.0,0.0,4799.0,0.0,4164.0,4164.0,67384.0,282.0,58708.0,0.0,7560.0,834.0,150212.0,101072.0,46408.0,2732.0,2732.0,0.0,0.0,217596.0,172403.0,3840.0,0.0,74586.0,0.0,735.0,19602.0,22487.0,0.0,0.0,735.0,44458.0,2369.0,0.0,217596.0,-42040.0,1251.0,-11583.0,4050.0,915.0,0.0,0.0,-52708.0
458,CCC,2010-11-08,119014.0,61514.0,27511.0,4618.0,25371.0,3962.0,1566.0,27767.0,1711.0,200.0,0.0,29278.0,0.0,29278.0,0.0,24016.0,24016.0,64862.0,296.0,63491.0,0.0,0.0,1075.0,153203.0,102489.0,44607.0,6074.0,6010.0,33.0,0.0,218065.0,158378.0,3840.0,0.0,74586.0,0.0,1154.0,21985.0,25758.0,0.0,22.0,1154.0,58533.0,10768.0,0.0,218065.0,29446.0,1293.0,9223.0,4428.0,-12882.0,0.0,38400.0,25787.0
459,CCC,2011-11-10,92343.0,52683.0,23838.0,4285.0,11537.0,195.0,537.0,11195.0,459.0,436.0,0.0,11218.0,0.0,11218.0,0.0,9068.0,9068.0,71398.0,282.0,70142.0,0.0,0.0,974.0,173530.0,107104.0,58879.0,7193.0,6561.0,354.0,0.0,244928.0,167447.0,3840.0,0.0,74586.0,0.0,1121.0,22840.0,42800.0,0.0,4.0,1121.0,76360.0,10716.0,0.0,244928.0,-7949.0,1329.0,-7250.0,11971.0,15750.0,0.0,0.0,551.0
460,CCC,2012-11-08,121407.0,65107.0,36377.0,21.0,19902.0,1401.0,3189.0,18114.0,1761.0,343.0,0.0,19532.0,0.0,19532.0,0.0,15974.0,15974.0,87735.0,277.0,86000.0,0.0,0.0,1458.0,153147.0,101940.0,39822.0,11385.0,8874.0,0.0,0.0,240882.0,183441.0,3840.0,0.0,74586.0,0.0,4306.0,23809.0,19016.0,0.0,46.0,1744.0,53135.0,10264.0,0.0,240882.0,40962.0,1532.0,-14353.0,15825.0,-24296.0,0.0,0.0,2313.0
461,CCC,2013-11-07,104307.0,53868.0,33214.0,1233.0,15992.0,951.0,1102.0,15841.0,37.0,1853.0,0.0,14025.0,0.0,14025.0,0.0,11010.0,11010.0,93667.0,322.0,91610.0,338.0,0.0,1397.0,208311.0,133463.0,63503.0,11345.0,9177.0,0.0,0.0,301978.0,194658.0,3840.0,0.0,74586.0,0.0,4352.0,34758.0,64203.0,0.0,0.0,1422.0,102968.0,4007.0,0.0,301978.0,-38827.0,1742.0,-5533.0,5627.0,44663.0,0.0,0.0,303.0
462,CCC,2014-11-06,145981.0,68422.0,46770.0,1726.0,29063.0,427.0,2868.0,26622.0,188.0,6266.0,0.0,20544.0,0.0,20544.0,0.0,17217.0,17217.0,115433.0,361.0,111429.0,323.0,0.0,3320.0,188482.0,93779.0,76463.0,18240.0,18240.0,0.0,0.0,303915.0,173589.0,3840.0,0.0,74586.0,0.0,2143.0,72749.0,46322.0,0.0,59.0,1550.0,128183.0,9053.0,0.0,303915.0,52996.0,1947.0,-25283.0,25269.0,-18650.0,0.0,38400.0,9063.0
463,CCC,2015-11-06,129433.0,67651.0,46419.0,1447.0,13916.0,861.0,3357.0,11420.0,154.0,1390.0,0.0,10184.0,0.0,10184.0,0.0,8355.0,8355.0,119662.0,346.0,115599.0,308.0,0.0,3409.0,205184.0,115220.0,81186.0,8778.0,8778.0,0.0,0.0,324846.0,181604.0,3840.0,0.0,74586.0,0.0,2163.0,51543.0,79854.0,0.0,46.0,1556.0,141079.0,9636.0,0.0,324846.0,-12221.0,2172.0,-5540.0,-5157.0,8299.0,0.0,0.0,-9462.0
464,CCC,2016-11-10,164772.0,75874.0,63132.0,1912.0,23854.0,-768.0,13723.0,9363.0,-20.0,-4192.0,0.0,13535.0,0.0,13535.0,0.0,11071.0,11071.0,130178.0,344.0,127057.0,293.0,0.0,2484.0,193058.0,121800.0,60371.0,10887.0,10887.0,0.0,0.0,323236.0,192828.0,3840.0,0.0,74586.0,0.0,1202.0,41234.0,81790.0,0.0,63.0,989.0,129206.0,6119.0,0.0,323236.0,28589.0,3272.0,-12881.0,13014.0,-13599.0,0.0,0.0,2109.0
465,CCC,2017-11-14,138866.0,67946.0,48918.0,1981.0,20021.0,1462.0,1106.0,20377.0,15.0,2371.0,0.0,18021.0,0.0,18021.0,0.0,17110.0,17110.0,137133.0,724.0,132108.0,278.0,0.0,4023.0,288608.0,160097.0,118914.0,9597.0,9597.0,0.0,0.0,425741.0,208152.0,3840.0,0.0,74586.0,0.0,1454.0,80937.0,127526.0,0.0,67.0,1260.0,216135.0,7605.0,0.0,425741.0,-36952.0,2697.0,-22728.0,8576.0,58390.0,0.0,0.0,-1290.0
466,CCC,2018-11-09,193463.0,82151.0,64922.0,2029.0,44361.0,5480.0,6223.0,43618.0,77.0,3280.0,0.0,40415.0,0.0,40415.0,0.0,31701.0,31701.0,151519.0,1411.0,145881.0,263.0,0.0,3964.0,308794.0,194819.0,103907.0,10068.0,10068.0,0.0,0.0,460313.0,240665.0,3840.0,0.0,74586.0,0.0,20118.0,95406.0,96500.0,0.0,76.0,2342.0,199530.0,7548.0,0.0,460313.0,30933.0,3214.0,-402.0,13861.0,-30060.0,0.0,0.0,471.0
467,CCC,2019-10-30,200429.0,98217.0,61782.0,1922.0,38508.0,-507.0,2461.0,35540.0,37.0,2478.0,0.0,33099.0,0.0,33099.0,0.0,27234.0,27234.0,156497.0,1330.0,150270.0,248.0,0.0,4649.0,337181.0,215082.0,109929.0,12170.0,12170.0,0.0,0.0,493678.0,271798.0,3840.0,0.0,74586.0,0.0,17763.0,79855.0,111477.0,0.0,44.0,1648.0,204117.0,12741.0,0.0,493678.0,-53.0,2828.0,-9186.0,9342.0,11341.0,0.0,0.0,2102.0
468,CCC,2020-10-27,221523.0,100628.0,90652.0,2387.0,27856.0,12914.0,8389.0,32381.0,126.0,1841.0,0.0,30666.0,0.0,30666.0,0.0,26418.0,26418.0,184506.0,1274.0,177173.0,233.0,0.0,5826.0,307091.0,203196.0,61262.0,15358.0,15358.0,27275.0,0.0,491597.0,295157.0,3840.0,0.0,74586.0,0.0,13823.0,73217.0,95901.0,0.0,69.0,1066.0,182617.0,13430.0,0.0,491597.0,49632.0,4287.0,-25373.0,26311.0,-21071.0,0.0,0.0,3188.0
469,CCC,2021-10-06,166700.0,89568.0,79718.0,2702.0,-5288.0,15067.0,2286.0,7493.0,38.0,2829.0,0.0,4702.0,0.0,4702.0,0.0,4601.0,4601.0,190431.0,1224.0,183313.0,219.0,0.0,5675.0,348769.0,251623.0,88276.0,8870.0,8870.0,0.0,0.0,539200.0,299031.0,3840.0,0.0,74586.0,0.0,112390.0,76121.0,35049.0,0.0,70.0,2017.0,127779.0,16539.0,0.0,539200.0,-29186.0,4087.0,-11928.0,11980.0,34626.0,0.0,0.0,-6488.0
470,CCC,2022-10-25,255558.0,117215.0,93347.0,2705.0,42291.0,1092.0,4138.0,39245.0,460.0,1829.0,0.0,37876.0,0.0,37876.0,0.0,30886.0,30886.0,196245.0,1186.0,190234.0,204.0,0.0,4621.0,384030.0,255270.0,111888.0,16872.0,16872.0,0.0,0.0,580275.0,292022.0,3840.0,0.0,74586.0,0.0,92276.0,128585.0,63612.0,0.0,55.0,1866.0,195977.0,3725.0,0.0,580275.0,15119.0,4336.0,-13943.0,13911.0,6826.0,0.0,38400.0,8002.0
471,CCC,2023-10-11,229769.0,114514.0,87025.0,3433.0,24797.0,-1493.0,7721.0,15583.0,60.0,2304.0,0.0,13339.0,0.0,13339.0,0.0,11067.0,11067.0,202859.0,1130.0,196092.0,189.0,0.0,5448.0,415014.0,284491.0,94827.0,35696.0,35696.0,0.0,0.0,617873.0,303077.0,3840.0,0.0,74586.0,0.0,107211.0,133402.0,59978.0,0.0,55.0,1833.0,207585.0,14150.0,0.0,617873.0,19411.0,4619.0,-10074.0,10071.0,9487.0,0.0,0.0,18824.0
472,CCC,2006-03-01,93006.0,51399.0,21838.0,3603.0,16166.0,770.0,519.0,16417.0,690.0,481.0,0.0,16626.0,0.0,16626.0,0.0,13033.0,13033.0,52286.0,290.0,51762.0,0.0,0.0,234.0,130474.0,92112.0,30869.0,7464.0,6619.0,29.0,0.0,182760.0,143940.0,3840.0,0.0,57881.0,0.0,1907.0,22467.0,8770.0,0.0,0.0,1907.0,36913.0,5676.0,0.0,182760.0,18045.0,963.0,-2658.0,1782.0,-11286.0,0.0,0.0,4101.0
473,CCC,2007-03-01,76283.0,44596.0,15622.0,3299.0,12766.0,229.0,1004.0,11991.0,152.0,408.0,0.0,11735.0,0.0,11735.0,0.0,8514.0,8514.0,54524.0,312.0,53937.0,0.0,0.0,275.0,137557.0,93877.0,36539.0,5412.0,5046.0,1729.0,0.0,192081.0,151574.0,3840.0,0.0,57881.0,0.0,2466.0,21065.0,8561.0,0.0,0.0,2210.0,38041.0,8415.0,0.0,192081.0,194.0,1028.0,-1824.0,3024.0,61.0,0.0,0.0,-1569.0
474,CCC,2008-02-26,99161.0,53670.0,24265.0,4073.0,17153.0,2666.0,1054.0,18765.0,118.0,47.0,0.0,18836.0,0.0,18836.0,0.0,16909.0,16909.0,58936.0,280.0,58271.0,0.0,0.0,385.0,145555.0,86506.0,26090.0,32931.0,32931.0,28.0,0.0,204491.0,168704.0,3840.0,0.0,74586.0,0.0,783.0,22729.0,0.0,0.0,114.0,783.0,35004.0,12161.0,0.0,204491.0,48478.0,1128.0,-11428.0,11593.0,-9170.0,0.0,0.0,27880.0
475,CCC,2009-02-19,68093.0,39895.0,19557.0,3750.0,4891.0,447.0,371.0,4967.0,140.0,308.0,0.0,4799.0,0.0,4799.0,0.0,4164.0,4164.0,67384.0,282.0,58708.0,0.0,7560.0,834.0,150212.0,101072.0,46408.0,2732.0,2732.0,0.0,0.0,217596.0,172403.0,3840.0,0.0,74586.0,0.0,735.0,19602.0,22487.0,0.0,0.0,735.0,44458.0,2369.0,0.0,217596.0,-42040.0,1251.0,-11583.0,4050.0,915.0,0.0,0.0,-52708.0
476,CCC,2010-02-25,119014.0,61514.0,27511.0,4618.0,25371.0,3962.0,1566.0,27767.0,1711.0,200.0,0.0,29278.0,0.0,29278.0,0.0,24016.0,24016.0,64862.0,296.0,63491.0,0.0,0.0,1075.0,153203.0,102489.0,44607.0,6074.0,6010.0,33.0,0.0,218065.0,158378.0,3840.0,0.0,74586.0,0.0,1154.0,21985.0,25758.0,0.0,22.0,1154.0,58533.0,10768.0,0.0,218065.0,29446.0,1293.0,9223.0,4428.0,-12882.0,0.0,38400.0,25787.0
477,CCC,2011-02-17,92343.0,52683.0,23838.0,4285.0,11537.0,195.0,537.0,11195.0,459.0,436.0,0.0,11218.0,0.0,11218.0,0.0,9068.0,9068.0,71398.0,282.0,70142.0,0.0,0.0,974.0,173530.0,107104.0,58879.0,7193.0,6561.0,354.0,0.0,244928.0,167447.0,3840.0,0.0,74586.0,0.0,1121.0,22840.0,42800.0,0.0,4.0,1121.0,76360.0,10716.0,0.0,244928.0,-7949.0,1329.0,-7250.0,11971.0,15750.0,0.0,0.0,551.0
478,CCC,2012-02-20,121407.0,65107.0,36377.0,21.0,19902.0,1401.0,3189.0,18114.0,1761.0,343.0,0.0,19532.0,0.0,19532.0,0.0,15974.0,15974.0,87735.0,277.0,86000.0,0.0,0.0,1458.0,153147.0,101940.0,39822.0,11385.0,8874.0,0.0,0.0,240882.0,183441.0,3840.0,0.0,74586.0,0.0,4306.0,23809.0,19016.0,0.0,46.0,1744.0,53135.0,10264.0,0.0,240882.0,40962.0,1532.0,-14353.0,15825.0,-24296.0,0.0,0.0,2313.0
479,CCC,2013-02-20,104307.0,53868.0,33214.0,1233.0,15992.0,951.0,1102.0,15841.0,37.0,1853.0,0.0,14025.0,0.0,14025.0,0.0,11010.0,11010.0,93667.0,322.0,91610.0,338.0,0.0,1397.0,208311.0,133463.0,63503.0,11345.0,9177.0,0.0,0.0,301978.0,194658.0,3840.0,0.0,74586.0,0.0,4352.0,34758.0,64203.0,0.0,0.0,1422.0,102968.0,4007.0,0.0,301978.0,-38827.0,1742.0,-5533.0,5627.0,44663.0,0.0,0.0,303.0
480,CCC,2014-02-20,145981.0,68422.0,46770.0,1726.0,29063.0,427.0,2868.0,26622.0,188.0,6266.0,0.0,20544.0,0.0,20544.0,0.0,17217.0,17217.0,115433.0,361.0,111429.0,323.0,0.0,3320.0,188482.0,93779.0,76463.0,18240.0,18240.0,0.0,0.0,303915.0,173589.0,3840.0,0.0,74586.0,0.0,2143.0,72749.0,46322.0,0.0,59.0,1550.0,128183.0,9053.0,0.0,303915.0,52996.0,1947.0,-25283.0,25269.0,-18650.0,0.0,38400.0,9063.0
481,CCC,2015-02-24,129433.0,67651.0,46419.0,1447.0,13916.0,861.0,3357.0,11420.0,154.0,1390.0,0.0,10184.0,0.0,10184.0,0.0,8355.0,8355.0,119662.0,346.0,115599.0,308.0,0.0,3409.0,205184.0,115220.0,81186.0,8778.0,8778.0,0.0,0.0,324846.0,181604.0,3840.0,0.0,74586.0,0.0,2163.0,51543.0,79854.0,0.0,46.0,1556.0,141079.0,9636.0,0.0,324846.0,-12221.0,2172.0,-5540.0,-5157.0,8299.0,0.0,0.0,-9462.0
482,CCC,2016-02-25,164772.0,75874.0,63132.0,1912.0,23854.0,-768.0,13723.0,9363.0,-20.0,-4192.0,0.0,13535.0,0.0,13535.0,0.0,11071.0,11071.0,130178.0,344.0,127057.0,293.0,0.0,2484.0,193058.0,121800.0,60371.0,10887.0,10887.0,0.0,0.0,323236.0,192828.0,3840.0,0.0,74586.0,0.0,1202.0,41234.0,81790.0,0.0,63.0,989.0,129206.0,6119.0,0.0,323236.0,28589.0,3272.0,-12881.0,13014.0,-13599.0,0.0,0.0,2109.0
483,CCC,2017-02-28,138866.0,67946.0,48918.0,1981.0,20021.0,1462.0,1106.0,20377.0,15.0,2371.0,0.0,18021.0,0.0,18021.0,0.0,17110.0,17110.0,137133.0,724.0,132108.0,278.0,0.0,4023.0,288608.0,160097.0,118914.0,9597.0,9597.0,0.0,0.0,425741.0,208152.0,3840.0,0.0,74586.0,0.0,1454.0,80937.0,127526.0,0.0,67.0,1260.0,216135.0,7605.0,0.0,425741.0,-36952.0,2697.0,-22728.0,8576.0,58390.0,0.0,0.0,-1290.0
484,CCC,2018-03-26,193463.0,82151.0,64922.0,2029.0,44361.0,5480.0,6223.0,43618.0,77.0,3280.0,0.0,40415.0,0.0,40415.0,0.0,31701.0,31701.0,151519.0,1411.0,145881.0,263.0,0.0,3964.0,308794.0,194819.0,103907.0,10068.0,10068.0,0.0,0.0,460313.0,240665.0,3840.0,0.0,74586.0,0.0,20118.0,95406.0,96500.0,0.0,76.0,2342.0,199530.0,7548.0,0.0,460313.0,30933.0,3214.0,-402.0,13861.0,-30060.0,0.0,0.0,471.0
485,CCC,2019-03-14,200429.0,98217.0,61782.0,1922.0,38508.0,-507.0,2461.0,35540.0,37.0,2478.0,0.0,33099.0,0.0,33099.0,0.0,27234.0,27234.0,156497.0,1330.0,150270.0,248.0,0.0,4649.0,337181.0,215082.0,109929.0,12170.0,12170.0,0.0,0.0,493678.0,271798.0,3840.0,0.0,74586.0,0.0,17763.0,79855.0,111477.0,0.0,44.0,1648.0,204117.0,12741.0,0.0,493678.0,-53.0,2828.0,-9186.0,9342.0,11341.0,0.0,0.0,2102.0
486,CCC,2020-03-06,221523.0,100628.0,90652.0,2387.0,27856.0,12914.0,8389.0,32381.0,126.0,1841.0,0.0,30666.0,0.0,30666.0,0.0,26418.0,26418.0,184506.0,1274.0,177173.0,233.0,0.0,5826.0,307091.0,203196.0,61262.0,15358.0,15358.0,27275.0,0.0,491597.0,295157.0,3840.0,0.0,74586.0,0.0,13823.0,73217.0,95901.0,0.0,69.0,1066.0,182617.0,13430.0,0.0,491597.0,49632.0,4287.0,-25373.0,26311.0,-21071.0,0.0,0.0,3188.0
487,AMB,2006-05-15,149585.0,117199.0,0.0,0.0,32386.0,1961.0,1007.0,33340.0,2450.0,4610.0,0.0,31180.0,0.0,31180.0,0.0,24225.0,18921.0,120647.0,23404.0,82359.0,1522.0,9930.0,3432.0,362927.0,75642.0,235001.0,50685.0,49857.0,1599.0,0.0,483574.0,165431.0,25207.0,0.0,116366.0,28649.0,60319.0,147617.0,76673.0,0.0,0.0,4673.0,229175.0,4885.0,0.0,483574.0,-11258.0,3081.0,-17017.0,0.0,14818.0,0.0,0.0,-13457.0
488,AMB,2007-05-15,53639.0,61326.0,0.0,0.0,-7687.0,2316.0,86.0,-5457.0,1984.0,1639.0,0.0,-5112.0,0.0,-5112.0,0.0,-3768.0,-3266.0,121936.0,24100.0,83603.0,1552.0,9406.0,3275.0,245085.0,90648.0,105519.0,45184.0,44612.0,3734.0,0.0,367021.0,163123.0,25207.0,0.0,120419.0,28810.0,58931.0,63493.0,49704.0,0.0,0.0,4619.0,116157.0,2960.0,0.0,367021.0,28460.0,3117.0,-84.0,0.0,-33795.0,0.0,0.0,-5419.0
489,AMB,2008-05-15,76316.0,79190.0,0.0,0.0,-2874.0,7561.0,2616.0,2071.0,3266.0,184.0,0.0,5153.0,0.0,5153.0,0.0,4156.0,3830.0,143626.0,24256.0,103378.0,1502.0,9962.0,4528.0,263176.0,93041.0,115768.0,51578.0,49144.0,2789.0,0.0,406802.0,167211.0,25207.0,0.0,120896.0,36480.0,44306.0,79170.0,78138.0,0.0,0.0,9028.0,158805.0,1497.0,0.0,406802.0,-563.0,3419.0,-2417.0,0.0,7477.0,0.0,0.0,4497.0
490,AMB,2009-05-15,61379.0,66320.0,0.0,0.0,-4941.0,2896.0,189.0,-2234.0,2896.0,3200.0,0.0,-2538.0,0.0,-2538.0,0.0,-3657.0,-3172.0,167701.0,24262.0,126749.0,1687.0,9728.0,5275.0,248562.0,103893.0,98814.0,42663.0,40884.0,3192.0,0.0,416263.0,163729.0,25207.0,0.0,120896.0,31479.0,37086.0,81890.0,101115.0,0.0,0.0,9966.0,183969.0,964.0,0.0,416263.0,-9716.0,3505.0,-12088.0,4256.0,13461.0,0.0,0.0,-8343.0
491,AMB,2010-05-14,194508.0,157955.0,0.0,0.0,36553.0,1992.0,969.0,37576.0,1004.0,4449.0,0.0,34131.0,0.0,34131.0,0.0,28672.0,23268.0,167765.0,24138.0,127121.0,1362.0,9427.0,5717.0,385232.0,77967.0,267385.0,34067.0,33618.0,3645.0,2168.0,552997.0,181794.0,25207.0,0.0,129477.0,34256.0,78827.0,153735.0,99460.0,0.0,0.0,10035.0,258120.0,4925.0,0.0,552997.0,-24685.0,2942.0,-21493.0,20540.0,39192.0,0.0,0.0,-6986.0
492,AMB,2011-05-13,62531.0,68533.0,0.0,0.0,-6002.0,614.0,431.0,-5819.0,2203.0,2055.0,0.0,-5671.0,0.0,-5671.0,0.0,-4595.0,-5308.0,175135.0,29509.0,128300.0,3036.0,9489.0,4801.0,265008.0,98955.0,129470.0,32892.0,32432.0,3691.0,0.0,440143.0,177964.0,25207.0,0.0,132557.0,33126.0,90870.0,78061.0,57612.0,0.0,0.0,10149.0,138183.0,2510.0,0.0,440143.0,42952.0,3201.0,-7645.0,2909.0,-36776.0,0.0,5041.0,-1469.0
493,AMB,2012-05-11,89736.0,93663.0,0.0,0.0,-3927.0,12961.0,1875.0,7159.0,2707.0,2014.0,0.0,7852.0,0.0,7852.0,0.0,8060.0,3633.0,196754.0,40629.0,138146.0,2639.0,9726.0,5614.0,274303.0,100713.0,136870.0,34202.0,34190.0,2518.0,0.0,471057.0,183207.0,25207.0,0.0,132853.0,31057.0,91514.0,102424.0,61908.0,0.0,0.0,10219.0,165279.0,947.0,0.0,471057.0,12441.0,2919.0,-10848.0,12774.0,-115.0,0.0,1725.0,1478.0
494,AMB,2013-05-13,94247.0,97957.0,0.0,0.0,-3710.0,1354.0,611.0,-2967.0,1090.0,5734.0,0.0,-7611.0,0.0,-7611.0,0.0,-6887.0,-6641.0,202986.0,39983.0,144129.0,2878.0,9586.0,6410.0,297885.0,135570.0,133061.0,26883.0,26878.0,2371.0,0.0,500871.0,176008.0,25207.0,0.0,132853.0,29197.0,108099.0,118994.0,67695.0,0.0,0.0,9981.0,187567.0,878.0,0.0,500871.0,-15213.0,2856.0,-11673.0,12522.0,19903.0,0.0,0.0,-6983.0
495,AMB,2014-05-12,276643.0,237454.0,0.0,0.0,39189.0,1063.0,448.0,39804.0,770.0,9200.0,0.0,31374.0,0.0,31374.0,0.0,25118.0,21766.0,201845.0,45042.0,138264.0,2558.0,9385.0,6596.0,424173.0,113275.0,286268.0,22532.0,22527.0,2098.0,0.0,626018.0,189773.0,25207.0,0.0,145091.0,29307.0,125940.0,181676.0,95979.0,0.0,0.0,9292.0,280998.0,3343.0,0.0,626018.0,-39327.0,2910.0,-7426.0,5081.0,43274.0,0.0,205.0,-3479.0
496,AMB,2015-05-11,-5537.0,6411.0,0.0,0.0,-11948.0,384.0,278.0,-11842.0,1068.0,6032.0,0.0,-16806.0,0.0,-16806.0,0.0,-14425.0,-12608.0,197494.0,44376.0,135233.0,2648.0,9761.0,5476.0,293507.0,128725.0,135454.0,25422.0,25417.0,3906.0,0.0,491001.0,176953.0,25207.0,0.0,145091.0,26653.0,111611.0,91310.0,83728.0,0.0,0.0,9277.0,175784.0,746.0,0.0,491001.0,40193.0,3075.0,-2124.0,3306.0,-34434.0,0.0,5109.0,3635.0
497,AMB,2016-05-12,74607.0,89561.0,0.0,0.0,-14954.0,7639.0,4840.0,-12155.0,1240.0,3539.0,0.0,-14454.0,0.0,-14454.0,0.0,-13299.0,-11329.0,173777.0,45899.0,109056.0,2558.0,9919.0,6345.0,287104.0,139535.0,101789.0,17625.0,17596.0,2930.0,25225.0,460881.0,166497.0,25207.0,0.0,151223.0,24574.0,51302.0,75117.0,142774.0,0.0,0.0,9080.0,218508.0,617.0,0.0,460881.0,12435.0,3035.0,-14974.0,3144.0,-5353.0,0.0,4580.0,-7892.0
498,AMB,2017-05-11,105011.0,104142.0,0.0,0.0,869.0,1795.0,339.0,2325.0,2464.0,5632.0,0.0,-843.0,0.0,-843.0,0.0,-1048.0,-1832.0,172826.0,45387.0,108868.0,2368.0,10006.0,6197.0,291308.0,152780.0,104338.0,6290.0,6285.0,2864.0,25036.0,464134.0,164513.0,25207.0,0.0,156735.0,24786.0,48752.0,78304.0,147409.0,0.0,0.0,8993.0,226083.0,370.0,0.0,464134.0,-6522.0,2984.0,-2700.0,3272.0,-2092.0,0.0,889.0,-11314.0
499,AMB,2018-05-14,242350.0,212410.0,0.0,0.0,29940.0,1101.0,1588.0,29453.0,10444.0,6545.0,0.0,33352.0,0.0,33352.0,0.0,27976.0,24469.0,180559.0,45321.0,114212.0,2530.0,10664.0,7832.0,417402.0,127637.0,245548.0,12856.0,10234.0,2787.0,28574.0,597961.0,192396.0,25207.0,0.0,162351.0,30626.0,57501.0,151929.0,160257.0,0.0,0.0,9855.0,317438.0,5252.0,0.0,597961.0,-9995.0,3051.0,-2040.0,2576.0,15446.0,0.0,825.0,3411.0
500,AMB,2019-05-14,1379.0,6703.0,0.0,0.0,-5324.0,917.0,173.0,-4580.0,417.0,5342.0,0.0,-9505.0,0.0,-9505.0,0.0,-9104.0,-7974.0,182446.0,45812.0,116201.0,2740.0,11328.0,6365.0,274407.0,118684.0,111122.0,10112.0,8987.0,3969.0,30520.0,456853.0,187016.0,25207.0,0.0,162365.0,30943.0,72690.0,93271.0,70667.0,0.0,0.0,10512.0,166204.0,2266.0,0.0,456853.0,54587.0,3033.0,-1223.0,1479.0,-55044.0,0.0,0.0,-1680.0
501,AMB,2020-05-13,80031.0,82073.0,0.0,0.0,-2042.0,761.0,4931.0,-6212.0,-2944.0,2024.0,0.0,-11180.0,0.0,-11180.0,0.0,-9679.0,-9569.0,176693.0,45324.0,110781.0,2652.0,11251.0,6685.0,257183.0,114404.0,100039.0,9797.0,9792.0,3776.0,29167.0,433876.0,176258.0,25207.0,0.0,160282.0,28814.0,80863.0,78393.0,68838.0,0.0,0.0,9739.0,147941.0,710.0,0.0,433876.0,21100.0,2857.0,-1350.0,2526.0,-18862.0,0.0,973.0,888.0
502,AMB,2021-05-12,79331.0,73764.0,0.0,0.0,5567.0,387.0,211.0,5743.0,733.0,4377.0,0.0,2099.0,0.0,2099.0,0.0,1349.0,316.0,173064.0,45105.0,107334.0,2973.0,11211.0,6441.0,278732.0,131610.0,104034.0,11772.0,11767.0,3667.0,27649.0,451796.0,175574.0,25207.0,0.0,165117.0,27966.0,92610.0,80826.0,74362.0,0.0,0.0,9452.0,155646.0,458.0,0.0,451796.0,-11219.0,2747.0,-959.0,2164.0,14181.0,0.0,980.0,2003.0
