,Ticker,Data,Przychody ze sprzedaży,Techniczny koszt wytworzenia produkcji sprzedanej,Koszty sprzedaży,Koszty ogólnego zarządu,Zysk ze sprzedaży,Pozostałe przychody operacyjne,Pozostałe koszty operacyjne,Zysk operacyjny (EBIT),Przychody finansowe,Koszty finansowe,Pozostałe przychody (koszty),Zysk z działalności gospodarczej,Wynik zdarzeń nadzwyczajnych,Zysk przed opodatkowaniem,Zysk (strata) netto z działalności zaniechanej,Zysk netto,Zysk netto akcjonariuszy jednostki dominującej,Aktywa trwałe,Wartości niematerialne i prawne,Rzeczowe składniki majątku trwałego,Należności długoterminowe,Inwestycje długoterminowe,Pozostałe aktywa trwałe,Aktywa obrotowe,Zapasy,Należności krótkoterminowe,Inwestycje krótkoterminowe,Środki pieniężne i inne aktywa pieniężne,Pozostałe aktywa obrotowe,Aktywa trwałe przeznaczone do sprzedaży,Aktywa razem,Kapitał własny akcjonariuszy jednostki dominującej,Kapitał (fundusz) podstawowy,Udziały (akcje) własne,Kapitał (fundusz) zapasowy,Udziały niekontrolujące,Zobowiązania długoterminowe,Z tytułu dostaw i usług,Kredyty i pożyczki,Z tytułu emisji dłużnych papierów wartościowych,Zobowiązania z tytułu leasingu finansowego,Inne zobowiązania długoterminowe,Zobowiązania krótkoterminowe,Inne zobowiązania krótkoterminowe,Rozliczenia międzyokresowe,Pasywa razem,Przepływy pieniężne z działalności operacyjnej,Amortyzacja,Przepływy pieniężne z działalności inwestycyjnej,CAPEX (niematerialne i rzeczowe),Przepływy pieniężne z działalności finansowej,Emisja akcji,Dywidenda,Przepływy pieniężne razem
1233,PGM,2009-04-30,15.01,-17.77,443.19,40.87,-159.95,231.76,941.8,-119.0,165.08,467.43,-254.05,-130.65,,-130.65,,-143.28,-140.41,-6.3,-7.22,-7.1,,-20.53,164.16,94.78,244.71,99.5,100.93,-32.92,2.81,,52.12,-10.76,0.0,,14.5,-743.23,-16.92,164.21,788.21,,,52.78,229.51,748.38,,52.12,-178.61,9.28,92.93,-39.21,-85.12,-100.0,,-145.37
1234,PGM,2010-03-22,1.96,83.67,-72.97,-35.84,-101.3,-76.35,-74.52,-257.94,106.91,-31.66,326.72,6.04,,6.04,,53.35,39.63,0.39,-6.82,16.2,,-63.01,108.1,-47.28,-11.26,-23.67,-93.22,-87.34,-63.78,,-34.89,-47.09,0.0,-9.0,13.16,158.38,68.84,-35.32,27.16,,,63.64,-32.58,-50.28,,-34.89,-12.54,0.82,101.44,-56.41,-90.74,,,-77.98
1235,PGM,2011-03-19,-12.29,-34.93,208.46,-43.06,154.0,-1.91,-13.02,161.94,-35.31,-18.85,-76.43,302.94,,302.94,,370.63,279.45,8.98,6.32,-8.85,-100.0,401.12,-42.48,-10.6,15.77,-12.04,36.45,115.99,-49.34,,-2.75,8.52,0.0,-28.86,-7.76,-15.86,25.87,-19.55,-11.51,,,287.78,-10.93,21.33,,-2.75,155.3,-20.98,-7095.83,-5.47,-480.12,,,97.81
1236,PGM,2012-03-19,-5.7,-20.23,36.23,2.28,-78.34,-38.46,137.67,-250.06,-63.76,314.79,-344.29,-340.68,,-340.68,,-436.89,-454.07,-22.68,7.41,-73.29,,-40.73,-25.14,-49.15,-40.2,-52.22,-32.32,-64.67,92.17,,-37.26,-52.68,0.0,-60.19,7.17,-194.55,-77.98,-16.28,-32.39,,-48.41,31.52,-19.34,-15.43,,-37.26,80.62,-28.53,-44.97,225.44,-118.42,,,43.27
1237,PGM,2013-03-19,-5.11,-15.96,3.48,-27.94,631.12,392.27,-2.63,265.72,-46.05,-14.25,2404.68,156.21,,156.21,,155.75,156.12,14.36,-2.79,-31.36,,145.42,63.49,4.96,-31.11,-10.22,95.07,77.14,136.96,,10.16,59.04,0.0,75.39,131.51,108.57,117.26,-12.16,-36.52,,251.74,71.9,-14.99,-21.55,,10.16,-33.14,20.78,10.44,-89.78,69.87,,,786.44
1238,PGM,2014-03-19,-10.21,-25.65,-14.94,8.24,82.35,-66.1,-60.17,10.77,889.58,61.15,-99.8,-23.01,,-23.01,,-34.81,-32.51,7.18,-2.58,-62.0,,46.94,10.6,7.13,161.29,-27.22,163.85,-8.28,3.21,,7.16,24.58,0.0,-19.87,-26.82,565.38,54.82,-5.88,-35.39,,-96.6,20.03,-10.63,4.9,,7.16,179.87,-39.44,-251.24,-47.77,-137.65,,,-119.01
1239,PGM,2015-03-19,-11.29,4.12,-20.25,0.2,-38.8,-29.29,-35.38,-35.94,-79.38,-91.78,6162.5,36.53,,36.53,,37.07,39.41,33.1,-2.3,62.15,,96.45,6.82,-30.9,-31.79,7.99,-87.23,7.97,-6.83,,5.89,26.81,0.0,0.0,6.9,105.2,-19.24,-27.48,-66.04,,2935.48,15.21,-13.81,26.75,,5.89,-29.92,-10.69,29.27,420.93,38.79,,,188.31
1240,PGM,2016-03-17,10.29,13.81,-20.57,3.16,109.75,-20.1,61.98,65.44,18.36,81.26,-100.0,42.23,,42.23,,36.67,37.39,-35.28,-2.13,9.49,,-67.47,-14.98,148.79,25.34,9.25,2004.23,242.45,-14.97,,15.79,29.05,0.0,0.0,16.97,54.08,-18.79,3.55,73.06,,-6.16,41.89,-1.33,-16.17,,15.79,23.78,-2.05,2.84,-40.62,35.63,,,3183.82
1241,PGM,2017-04-04,-9.39,-22.71,14.62,-11.24,-6.98,-16.21,61.42,-31.75,45.38,757.47,,-145.84,,-145.84,,-166.77,-174.82,14.36,-1.79,-13.45,,68.57,-20.22,-26.05,51.26,-23.42,-29.96,105.29,-8.35,,-9.73,-16.41,0.0,25.62,18.38,32.54,-33.37,-12.46,-9.76,,-85.96,-30.49,3.19,56.81,,-9.73,-1.94,17.52,28.11,-4.26,-30.03,,,48.77
1242,PGM,2018-03-28,-2.7,-3.68,29.55,5.29,-57.17,72.32,-14.15,-55.14,0.56,-87.11,,178.26,,178.26,,154.47,146.48,29.03,0.92,-48.35,,79.23,12.02,-28.05,-32.7,11.9,-62.01,-22.64,68.25,,1.16,3.31,-29.98,69.43,59.79,18.0,-1.17,-11.01,121.75,,-6.45,9.48,-3.49,-7.9,,1.16,-120.85,-47.74,82.71,-56.81,188.05,,,-144.13
1243,PGM,2019-04-25,-1.48,16.78,4.15,-0.18,-110.89,13.45,-11.67,-127.9,-48.06,585.35,,-428.74,,-428.74,,-491.88,-524.65,-45.49,0.0,78.83,,-85.19,-64.73,-14.88,-50.35,-0.71,-13.48,-86.56,-74.44,,-34.86,-33.15,0.0,-125.9,-231.29,-9.12,-64.26,0.22,-100.0,,392.24,-64.26,-38.32,-75.34,,-34.86,144.46,217.02,255.05,-54.55,-440.36,,,16.78
1244,PGM,2020-04-30,-33.89,-38.96,-40.46,-18.19,305.68,-25.62,-55.34,324.29,514.92,-70.46,100.0,147.75,,147.75,,144.87,143.23,16.89,-0.03,352.07,,18.73,7.31,37.46,25.0,-23.22,175.35,1633.14,-42.17,,26.23,23.65,0.0,-64.53,-88.02,16.33,890.5,-20.35,,,87.04,-18.29,-2.05,-2.7,,26.23,245.41,-7.43,197.14,98.67,175.98,,,745.49
1245,PGM,2021-04-26,-8.03,-5.37,-22.83,16.25,-14.12,109.48,15.2,135.01,-12.0,73.55,,-16.12,,-16.12,,-18.59,-15.82,-16.41,-16.73,-29.54,,5.18,-53.63,-1.24,-9.71,16.2,-18.88,-17.55,-100.0,,-8.91,9.46,-14.27,-250.73,150.82,-43.89,-64.53,-3.47,-82.3,,-1.22,-0.87,-23.22,-79.71,,-8.91,74.63,18.11,-210.92,144.3,-242.64,,,-125.99
1246,PGM,2022-04-28,51.51,41.57,37.58,49.14,390.48,-88.36,-62.17,-10.34,-50.19,-80.4,,27.64,,27.64,,5.96,8.88,3.05,-0.27,-37.08,,43.27,25.59,14.44,176.58,13.85,26.69,27.43,,-100.0,9.15,14.99,0.0,-11.92,-1.1,-4.24,-65.72,3.55,-50.0,,0.09,-0.59,5.4,86.61,,9.15,-40.44,9.74,154.55,64.56,41.79,,,228.87
1247,PGM,2023-04-26,3.25,13.58,2.6,0.58,-33.34,-38.24,155.97,-71.21,122.83,342.3,,-51.86,,-51.86,,-44.85,-46.01,8.63,-0.18,84.98,,-3.46,188.3,1.83,-32.49,7.93,-1.58,-1.38,,,4.81,7.13,0.0,-9.87,21.13,2.88,350.89,-22.62,-100.0,,-20.36,75.22,-24.38,-38.76,,4.81,2.85,4.06,-174.71,348.25,15.99,,-100.0,-106.41
1248,INP,2011-04-29,4.98,4.04,-1.47,40.51,-2.54,-27.62,-0.79,-3.62,685.0,30.83,,2.25,,2.25,,2.31,-0.19,47.62,-0.25,58.4,,-100.0,-26.92,28.05,14.8,14.54,129.34,144.39,,,30.45,73.23,33.33,,0.0,6.92,-59.29,18.67,10.35,,6.21,57.35,32.04,10.79,,30.45,-21.77,22.42,-377.25,1553.12,594.29,,78.35,95.51
1249,INP,2012-03-20,22.7,28.89,61.8,6.94,-0.49,-39.69,-39.24,-0.87,-46.41,-66.3,,3.06,,3.06,,1.75,1.64,59.15,-0.88,67.4,,,21.05,-14.79,-0.28,32.17,-73.46,-73.46,,,-4.55,5.0,0.0,,0.0,34.75,80.86,-19.45,-33.54,-100.0,4.81,12.3,-29.28,88.85,,-4.55,-91.25,-3.66,-26.99,189.06,-146.7,-99.95,0.0,-224.34
1250,INP,2013-03-21,10.84,14.33,27.85,16.98,-14.81,14.09,0.98,-14.47,-68.62,94.72,,-22.2,,-22.2,,-15.93,-10.86,40.03,6.92,42.36,,,1139.13,-13.31,-11.45,-12.99,-39.54,-55.99,,,-0.98,8.47,0.0,,0.0,-12.46,84.96,-40.85,-66.39,,-77.95,-72.02,-44.88,-39.33,,-0.98,246.79,26.57,-26.85,29.48,202.74,-100.0,-100.0,79.77
1251,INP,2014-03-21,-17.17,-18.23,-25.18,17.75,-32.05,180.77,483.12,-34.8,2.27,46.29,,-42.83,,-42.83,,-45.9,-48.6,-0.95,-2.19,-2.34,,,506.32,23.68,5.64,9.07,393.82,443.9,,,15.63,1.88,0.0,,-41.38,2.77,-13.06,34.57,359.38,3261.29,-54.37,177.93,97.28,56.95,,15.63,332.21,85.05,77.21,-77.53,-3.06,,,448.87
1252,INP,2015-03-23,42.84,35.14,13.11,17.75,151.63,7.14,-57.07,165.37,4.94,-38.85,,216.05,,216.05,,215.7,224.55,1.73,16.01,-1.26,,,19.79,-2.48,0.73,77.14,-27.42,-29.67,-72.75,,-1.3,10.92,0.0,,0.0,3.2,-26.2,16.93,-14.98,-100.0,37.63,32.36,-11.03,13.62,,-1.3,104.67,3.31,38.29,-57.98,-343.33,,-9.99,-136.35
1253,INP,2016-03-21,-3.03,-7.95,1.63,6.28,13.67,-18.91,-27.24,13.17,-12.94,-2.97,,13.7,,13.7,,13.72,11.27,8.63,-0.5,8.71,122.22,76.53,-21.88,-7.34,-1.56,-19.04,-38.7,-35.69,66.17,,-2.73,7.15,0.0,,0.0,11.39,13.86,-31.1,-50.78,,167.85,37.68,-32.89,6.82,,-2.73,-46.82,-37.41,-75.47,152.55,51.45,,233.3,15.39
1254,INP,2017-03-21,-0.85,-6.09,93.04,3.61,2.72,-3.4,58.65,1.71,-48.65,11.43,,0.75,,0.75,,3.31,1.52,1.54,-0.5,1.99,-100.0,-7.69,0.06,27.11,15.1,114.17,97.84,-21.02,187.7,,18.87,7.71,0.0,,0.0,14.92,-9.13,52.17,245.4,,27.03,-2.26,78.39,37.19,,18.87,-137.16,1.64,83.76,-52.14,124.92,,-12.6,62.5
1255,INP,2018-04-04,27.65,31.74,5.12,-1.62,35.87,129.04,149.55,36.06,-10.0,40.56,,35.59,,35.59,,34.8,34.89,10.64,-0.49,-50.4,,2328.38,15.51,34.26,20.76,15.44,124.6,112.29,-79.55,,27.76,11.13,0.0,,122033.33,15.92,58.26,85.65,-26.03,,23.74,-28.05,53.67,69.62,,27.76,453.25,16.01,-1076.17,304.09,-46.75,,-4.66,524.97
1256,INP,2019-04-04,4.47,2.29,-1.55,4.74,12.89,-36.65,33.59,9.52,11.7,39.24,,7.95,,7.95,,6.52,3.28,10.99,0.03,-10.78,,25.8,-10.43,18.74,37.07,-2.92,-32.15,-32.36,320.53,,16.89,10.43,0.0,,-0.08,18.97,19.03,33.94,-33.04,,49.67,120.3,25.87,33.41,,16.89,-23.93,16.6,44.01,-37.67,-826.83,,0.0,-161.38
1257,INP,2020-04-07,41.43,47.39,-18.85,7.99,46.93,-41.15,-74.55,50.6,61.26,-7.03,,54.56,,54.56,,55.77,60.87,5.37,0.34,20.55,-26.41,-1.41,-4.54,8.74,0.54,-18.7,71.13,356.45,-40.05,,7.98,18.47,0.0,,0.0,17.84,-5.38,-22.5,75.15,1992.33,-10.08,72.1,-2.38,35.58,,7.98,223.63,3.61,-45.26,32.43,162.89,,-40.0,844.28
1258,INP,2021-04-28,-16.0,-16.56,21.29,24.5,-29.16,33.9,22.78,-28.89,11.69,15.63,,-30.57,,-30.57,,-30.8,-35.54,2.54,2.3,10.94,44.94,-3.95,4.07,6.1,12.98,6.18,-18.3,-30.12,-95.48,,5.31,5.63,0.0,,0.0,19.67,36.92,1.72,2.82,-91.7,6.57,-58.8,-7.23,21.29,,5.31,-91.73,48.37,59.92,-41.5,-217.07,,233.33,-122.23
1259,INP,2022-04-29,11.29,2.56,26.05,7.01,41.97,93.01,26.54,43.3,91.57,150.59,,36.26,,36.26,,36.73,34.6,2.54,-0.59,12.28,-46.7,-3.77,34.7,4.1,11.64,-14.55,-29.17,-13.63,-100.0,,3.77,11.44,0.0,,0.0,25.36,19.49,-36.5,31.35,110.19,8.85,77.27,-21.14,10.28,,3.77,-153.81,-2.49,-132.22,53.04,140.39,,-50.0,45.69
1260,INP,2023-04-27,-13.72,-9.32,-0.65,4.08,-33.54,-20.4,28.73,-33.99,130.2,-27.77,,-33.41,,-33.41,,-33.14,-35.59,1.75,-0.09,-13.16,-35.6,14.37,57.28,7.84,6.04,17.46,19.18,-13.76,,,6.55,5.67,0.0,,0.0,16.39,-14.33,17.19,55.35,26.64,5.89,-38.09,22.46,-14.34,,6.55,576.9,-0.85,35.17,-30.9,-317.1,,0.0,14.53
1261,SFG,2018-04-27,2.87,-6.53,2.09,-10.65,27.2,-10.31,-25.15,31.09,-94.85,,-1764.75,0.48,,0.48,,4.29,1.98,-2.18,24.0,-10.37,18.05,-2.88,64.15,-13.72,2.43,38.47,-33.91,-33.94,,,-11.29,-30.9,3.1,,3.1,9.31,13.07,81.95,,,,13.07,72.23,-19.61,,-11.29,26.26,-8.9,18.46,-49.91,-96.84,,133.82,-556.92
1262,PPS,2005-09-30,-1.26,-0.65,28.78,-7.15,-30.98,5.57,-50.58,-23.4,18.78,-16.97,,-23.45,,-23.45,,-13.16,-11.33,-3.97,-18.48,-3.85,,1.16,-18.58,-5.98,-20.5,7.83,19.59,19.59,60.53,,-4.64,6.36,0.0,,6.59,1.11,-25.41,-15.27,-4.81,,,-3.03,-10.49,-21.16,,-4.64,-10.52,9.14,69.44,-66.18,-28.89,,,187.13
1263,PPS,2006-03-31,6.66,5.91,12.72,8.14,1.16,-0.33,0.44,0.98,-63.66,-33.4,,9.34,,9.34,,3.81,3.69,-35.04,-38.49,-35.19,,-1.61,-44.17,95.64,-36.92,-26.01,16.04,16.04,-79.71,,7.8,6.7,0.0,,-0.23,1.7,11.22,-61.34,-29.17,,,20.56,8.44,203.64,,7.8,12.47,8.37,-319.2,287.05,191.38,,,5.67
1264,PPS,2007-03-30,-37.4,-33.08,-65.87,0.91,-102.0,42.75,-3.3,-88.55,1282.82,2.13,,786.96,,786.96,,718.31,718.85,-1.15,96.49,-2.31,,-1.64,157.09,-35.7,88.85,-20.04,401.38,401.38,-30.3,-100.0,-21.7,-26.79,0.0,,75.75,11.49,-33.06,-17.4,20.43,,,-5.22,-7.35,-27.1,,-21.7,-104.11,-28.28,630.42,-78.04,-1385.79,,,509.94
1265,PPS,2008-03-21,-21.49,-12.68,-49.41,-26.81,-2240.38,-56.31,-52.69,-435.93,9.11,-24.12,-100.0,-102.55,,-102.55,,-103.0,-102.92,-7.35,-6.25,-6.08,,-88.36,-36.28,-18.91,12.93,4.17,-70.29,-70.29,7.25,,-13.0,0.87,-29.06,100.0,2.96,-2.56,-15.12,-4.17,-1.1,,,-2.48,-33.37,-78.22,,-13.0,-2603.33,-20.77,-99.38,-71.24,99.8,,,-183.22
1266,PPS,2009-03-31,-4.63,-3.18,1.8,-2.7,-29.79,18.2,137.38,-46.16,-93.4,119.16,,-376.86,,-376.86,,-402.66,-417.37,2.71,-19.68,2.79,,0.0,3.64,-17.32,-23.6,-23.31,23.22,23.22,12.16,,-6.41,-10.54,0.0,,-16.36,0.1,1.19,30.74,5.08,,,-2.19,-0.88,-55.78,,-6.41,155.12,3.98,-1244.36,504.62,-2845.55,,,89.98
1267,PPS,2010-03-22,6.37,-6.0,-3.16,12.35,136.1,-26.08,-31.89,138.81,119.54,-57.2,,113.85,,113.85,,114.09,116.0,-7.55,-17.0,-7.23,,0.0,-34.18,-12.47,-34.58,-19.77,57.85,57.85,-9.64,,-9.53,1.88,0.0,,-11.24,-8.98,-15.01,15.44,-40.89,,,-7.82,-30.35,22.52,,-9.53,60.02,-3.22,90.01,-88.39,-27.8,,,627.86
1268,PPS,2011-03-21,8.1,-0.54,-18.22,10.52,309.07,259.66,23.83,389.37,17.1,-7.03,,710.03,,710.03,,578.35,468.76,9.07,414.76,6.37,,25.51,207.68,47.08,133.0,63.01,-61.5,-61.5,92.0,,23.86,10.62,0.0,,2.07,-42.13,10.83,38.49,87.65,,,6.49,75.44,57.03,,23.86,-209.57,10.14,-676.42,852.58,143.02,,,-319.32
1269,PPS,2012-03-20,26.2,39.98,63.18,9.28,-60.39,-39.78,-9.57,-58.73,-45.6,48.75,,-73.76,,-73.76,,-77.54,-77.95,-2.28,-7.31,-2.92,,423.58,0.38,6.57,-2.76,-5.94,99.97,92.43,337.5,,1.81,2.19,0.0,,11.6,4.24,-8.31,-1.92,2.8,,31.37,-4.68,4.69,28.97,,1.81,149.23,0.15,13.72,-30.81,214.26,,,158.03
1270,PPS,2013-03-21,-6.68,-5.76,-0.7,-4.79,-50.14,-50.33,-49.79,-50.29,63.56,-28.62,-78.3,-57.6,,-57.6,,-69.84,-65.49,-2.23,-16.17,-4.93,,384.47,-14.27,-3.92,-9.41,-5.58,19.83,23.27,-70.48,,-3.05,0.65,0.0,,2.4,-2.44,-10.27,-15.01,-1.02,,-10.07,-6.66,-7.58,-39.0,,-3.05,4.61,-1.88,20.74,-53.67,-80.95,,,-43.0
1271,PPS,2014-02-28,-2.55,-4.14,0.69,-11.19,154.86,-9.4,-11.27,115.65,15.58,-26.21,-36.51,266.37,,266.37,,451.88,415.75,17.4,-31.43,4.6,,-2.69,687.52,26.31,67.98,-22.01,-67.46,-84.69,3559.68,,21.67,11.75,14.46,,9.75,-39.17,-6.39,118.39,40.59,,97.51,-4.04,51.63,44.72,,21.67,-309.58,-14.1,-146.41,214.28,921.06,,,-285.9
1272,PPS,2015-03-20,21.51,21.39,34.29,3.27,72.32,2.8,12.47,64.38,8.12,18.47,-209.69,59.55,,59.55,,58.42,56.77,9.0,64.24,13.82,,-96.28,1.81,25.96,-5.76,64.95,477.88,920.46,-81.53,,17.44,5.07,0.0,,3.54,9.28,75.51,-44.58,43.4,,161.13,1.49,24.78,10.47,,17.44,131.57,3.3,-5.29,58.71,16.35,-100.0,,213.84
1273,PPS,2016-03-18,31.17,23.22,25.97,16.65,173.34,91.32,-8.79,174.01,-18.77,7.37,100.0,217.44,,217.44,,235.04,232.83,34.35,629.92,33.77,,0.0,-5.58,13.49,20.55,25.61,-10.88,-2.67,23.79,,23.21,17.47,0.0,,6.35,28.13,82.33,59.18,4.06,,52.94,39.04,14.53,81.14,,23.21,94.77,10.44,12.38,-21.34,-85.36,,,-60.23
1274,PPS,2017-03-20,20.79,18.58,28.64,37.87,16.07,-43.83,1021.79,-7.34,489.27,-75.64,,10.5,,10.5,,-26.3,-24.07,12.35,-51.47,23.23,,0.0,-59.01,10.94,8.86,1.71,29.87,26.73,-46.85,,11.66,10.21,0.0,,17.3,363.59,14.02,25.68,7.17,,36.09,1.66,9.27,0.91,,11.66,45.35,30.82,-106.0,20.5,139.88,,,-1.82
1275,PPS,2018-03-29,6.99,4.54,-6.35,16.71,18.05,29.2,-63.85,36.92,0.0,733.06,,21.41,,21.41,,77.5,72.79,11.75,9.64,12.14,,0.0,1.93,7.93,-7.21,17.98,32.16,29.92,177.39,,9.88,17.07,0.0,,14.02,-74.75,3.3,-13.06,11.17,,11.17,-4.95,6.84,0.61,,9.88,48.91,34.97,-52.81,101.52,46.99,,,34.41
1276,PPS,2019-03-29,-3.32,-8.71,-2.65,5.58,17.07,-17.08,-22.17,17.82,-72.53,20.36,,6.96,,6.96,,5.84,4.33,15.35,-3.21,15.55,,967.26,0.68,1.9,10.03,-14.54,5.22,5.59,-100.0,,8.89,8.09,0.0,,7.8,64.16,8.69,-43.17,15.63,,29.62,-1.71,9.61,17.75,,8.89,20.39,10.9,-12.88,-13.97,-87.62,,,-87.25
1277,PPS,2020-03-20,-12.03,-0.65,9.37,-2.6,-76.16,170.99,-36.41,-69.71,267.79,10.54,,-68.66,,-68.66,,-74.96,-73.97,-9.5,1.07,-10.63,,0.17,23.39,12.4,28.3,2.29,-47.25,-56.34,,,0.33,-2.8,0.0,,-95.05,-6.5,-27.97,223.14,-0.29,,-3.0,-18.06,16.84,43.96,,0.33,-100.32,12.22,86.02,-68.11,-1408.1,,0.0,-2138.55
1278,PPS,2021-04-28,8.21,18.0,36.18,4.9,-192.84,-11.51,-34.51,-153.31,51.44,-14.45,,-136.55,,-136.55,,-154.87,-138.23,-4.72,-58.15,-3.74,,-20.86,2.26,-1.52,-11.83,17.07,91.56,128.74,,-100.0,-3.11,-1.03,0.0,,0.0,85.72,-6.72,0.5,7.75,,23.2,-3.32,-5.56,-97.05,,-3.11,16250.0,-1.9,178.92,-37.72,102.66,,-100.0,199.73
1279,PPS,2022-03-17,15.45,-0.65,-1.58,8.91,414.08,-69.52,240.66,513.79,-75.81,117.29,,563.43,,563.43,,418.44,542.01,-0.88,30.59,-0.82,,-1.05,-9.82,13.3,8.21,1.68,31.53,37.44,,,6.37,6.53,0.0,,0.0,7.98,-3.27,-5.1,8.97,,7.95,-3.42,8.64,572.54,,6.37,47.8,12.97,-346.42,91.19,-591.43,,,-33.48
1280,PPS,2023-03-29,-12.84,-9.2,-28.94,2.49,-51.99,84.41,-37.86,-48.33,206.73,13.09,,-55.84,,-55.84,,-66.17,-62.26,5.58,-24.39,6.19,,33.83,-6.21,-3.45,4.51,-6.71,-14.65,-22.46,,,0.66,-3.22,0.0,-535.71,0.0,-9.98,12.58,6.96,2.19,,-9.54,8.45,2.76,12.14,,0.66,-14.5,-9.77,-138.68,159.44,-442.57,,,-182.44
1281,IZO,2008-04-10,-22.11,-14.68,-14.0,-15.06,-133.44,-3.53,-15.22,-178.22,-35.48,100.33,,-242.56,,-242.56,,-270.91,-270.91,-1.05,,-0.34,,,-18.52,0.32,4.77,-8.76,13.68,13.68,60.0,,-0.17,-25.3,0.0,,7.67,,44.0,19.79,,,-5.49,,18.04,13.64,7.62,-0.17,-108.39,-2.68,70.34,-69.82,-16.99,,,100.0
1282,IZO,2009-04-30,9.45,5.95,-6.16,-3.76,191.23,106.1,-46.55,164.56,120.0,-48.27,,127.93,,126.75,,122.47,122.47,-5.62,,-3.99,,,-54.55,-3.79,-12.49,18.79,-59.34,-59.34,6.25,,-4.43,7.61,-1.85,,-29.75,,-97.5,-15.97,,,-18.71,,72.87,-12.0,-32.95,-4.43,841.76,2.07,29.29,-29.67,-162.0,,,-607.14
1283,IZO,2010-04-30,15.09,14.08,17.34,-4.77,140.0,-55.62,-30.23,96.47,-6.82,20.06,,135.76,100.0,146.2,,164.85,164.85,-7.08,,-7.62,,,27.14,11.17,-1.12,32.41,-75.51,-75.51,-5.88,,4.86,18.73,0.0,,9.6,,3076.09,5.88,-100.0,,-41.27,,-49.0,13.26,6.14,4.86,59.11,-3.88,41.67,-43.66,-117.81,,,47.89
1284,IZO,2011-04-30,11.37,14.22,20.57,14.37,-53.49,25.78,49.26,-60.08,-9.76,19.63,,-84.06,,-84.06,,-91.12,-91.12,8.31,,9.08,,,-26.97,9.32,11.59,5.23,308.33,308.33,-12.5,,9.01,1.4,0.0,,23.19,,27.96,5.56,,,78.38,,6.26,-4.35,19.35,9.01,-53.07,18.42,-345.89,353.68,165.54,,,201.35
1285,IZO,2012-04-25,-22.37,-25.85,26.84,-44.07,99.44,-14.49,18.86,99.83,297.3,-29.71,,453.23,,453.23,,820.0,820.0,-10.31,,-10.35,,,-7.69,-5.71,12.49,-37.22,450.0,450.0,42.86,,-7.11,12.71,0.0,,1.67,,-90.83,-70.27,,,3.03,,40.61,-10.14,-3.03,-7.11,-22.42,-10.81,86.6,-86.83,-68.05,,,493.33
1286,IZO,2013-04-26,-11.59,-11.3,0.68,-3.62,-46.45,-17.77,-16.28,-52.71,-57.82,-21.14,,-63.17,,-63.17,,-68.19,-68.19,4.44,,4.5,,,0.0,-8.38,-20.86,26.07,-47.87,-47.87,-65.0,,-4.61,3.59,0.0,,15.12,,748.98,19.79,-100.0,,35.29,,-69.21,-4.67,9.84,-4.61,338.11,-17.44,-392.03,392.03,-775.0,,,-158.88
1287,IZO,2014-04-25,9.73,8.37,8.88,8.75,50.59,102.01,26.93,85.36,-37.1,34.8,,98.68,,98.68,,142.45,142.45,-1.48,,-1.93,,,30.0,2.53,8.61,-4.44,-12.46,-12.46,-42.86,,1.24,8.39,0.0,,4.18,,-11.85,9.13,,,8.15,,8.42,5.31,-42.39,1.24,-42.79,-3.62,41.83,-39.91,52.01,,,85.88
1288,IZO,2015-04-23,-26.39,-27.91,-15.69,5.7,-74.18,-17.91,-26.33,-75.83,-66.67,-57.27,,-83.67,,-83.67,,-86.5,-86.5,10.37,,10.61,,,-2.56,1.91,0.11,-0.2,71.14,71.14,50.0,,4.56,1.05,0.0,,9.72,,-78.07,2.79,,,-29.15,,148.19,992.25,-3.21,4.56,-23.06,-6.05,-119.24,117.65,146.14,,,572.97
1289,IZO,2016-04-22,7.83,4.04,15.66,-3.21,228.43,-59.7,13.07,172.05,30.77,-2.08,,360.98,,360.98,,392.31,392.31,-2.98,,-3.84,,,38.16,13.76,6.5,34.19,-78.62,-78.62,1050.0,,8.22,5.09,0.0,,1.2,,464.3,0.78,,,6.38,,-44.72,-68.1,-2.81,8.22,-123.08,-17.78,77.02,-77.59,-85.71,,,-289.71
1290,IZO,2017-03-23,30.21,28.18,16.21,4.09,152.34,38.35,135.61,140.67,-5.88,-17.02,,175.49,,175.49,,168.3,168.3,5.85,-87.5,5.11,,,43.81,17.81,15.57,7.65,731.11,731.11,-28.99,,14.26,13.01,0.0,,5.83,,-20.21,120.62,,,21.33,-8.31,44.83,-60.85,143.83,14.26,1226.44,3.24,-196.48,200.5,-1836.59,,,298.19
1291,IZO,2018-04-27,-3.94,-1.39,2.95,-0.74,-36.64,99.46,-25.13,-28.5,-50.0,23.93,,-32.65,,-32.65,,-32.61,-32.61,6.85,-100.0,6.26,,,25.83,4.4,16.43,-7.84,-21.93,-21.93,40.82,,5.07,7.76,0.0,,14.76,,-69.74,-14.26,,,-1.65,-9.56,53.67,8.52,1.08,5.07,-92.19,-7.07,-8.81,7.36,145.65,,,-124.92
